"LabID","CRA","Error","Material","Species","SiteName","Country","Longitude","Latitude","Region"
"Beta-253736",10020,70,"charcoal","Salicaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-253737",9730,50,"charcoal","Salicaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-253738",9950,70,"charcoal (twig)","Tamarix","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-253739",9660,70,"charcoal (twig)","Tamarix","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-271680",9380,50,"charcoal (twig)","Salicaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-271681",9940,60,"charcoal (twig)",,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-271683",9070,50,"charcoal","Salicaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-271684",9780,50,"charcoal","Pistacia","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-271685",9830,50,"charcoal","Chenopodiaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-271686",9730,50,"charcoal","Salicaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-271687",9480,50,"charcoal","Salicaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-271688",9560,60,"charcoal","Pistacia","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-290705",10070,50,"charcoal","Pistacia","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-290706",9790,50,"charcoal","Ficus","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-290707",9770,50,"charcoal",,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-290708",9760,50,"charcoal","Cupressaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-290709",9650,50,"charcoal","Chenopodiaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-290710",10100,50,"charcoal",,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-290711",9860,50,"charcoal","Cupressaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-290712",9530,50,"charcoal","Salicaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-290713",9880,50,"charcoal","Cupressaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-290714",10410,50,"charcoal","Cupressaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"OxA-2870",15450,130,"charcoal",,"Wadi Fazael 10/11","PS",35.433,32.033,"1"
"Hd-13777",8220,117,,,"Wadi Fidan 8","JO",35.4703,30.6235,"1"
"Wk-7005",14052,94,"charcoal",,"Wadi Hisban 2","JO",35.7,31.82,"1"
"Wk-7007",9196,77,"charcoal",,"Wadi Hisban 5","JO",35.7,31.82,"1"
"Wk-7008",12890,95,"charcoal",,"Wadi Hisban 5","JO",35.7,31.82,"1"
"OxA-1000",13120,180,"charcoal",,"Wadi Jilat 10","JO",36.464,31.522,"1"
"OxA-520",14790,200,"charcoal",,"Wadi Jilat 10","JO",36.464,31.522,"1"
"Beta-3462",7829,89,"charcoal",,"Wadi Jilat 13","JO",36.41,31.5,"1"
"Beta-3642",7829,89,"charcoal",,"Wadi Jilat 13","JO",36.3667,31.55,"1"
"OxA-1800",7920,100,"charcoal",,"Wadi Jilat 13","JO",36.41,31.5,"1"
"OxA-1801",7870,100,"charcoal",,"Wadi Jilat 13","JO",36.41,31.5,"1"
"OxA-2411",7900,80,"charcoal",,"Wadi Jilat 13","JO",36.41,31.5,"1"
"UB-3642",7830,90,"charcoal",,"Wadi Jilat 13","JO",36.41,31.5,"1"
"OxA-1770",11920,180,"charcoal",,"Wadi Jilat 22","JO",36.3667,31.55,"1"
"OxA-1771",13040,180,"charcoal",,"Wadi Jilat 22","JO",36.3667,31.55,"1"
"OxA-1772",12840,140,"charcoal",,"Wadi Jilat 22","JO",36.3667,31.55,"1"
"OxA-2409",13490,110,"charcoal",,"Wadi Jilat 22","JO",36.3667,31.55,"1"
"OxA-2410",13540,120,"charcoal",,"Wadi Jilat 22","JO",36.3667,31.55,"1"
"OxA-2408",8020,80,"charcoal",,"Wadi Jilat 25","JO",36.3667,31.55,"1"
"OxA-1802",8690,110,"charcoal",,"Wadi Jilat 26","JO",36.3667,31.55,"1"
"OxA-2407",8720,100,"charcoal",,"Wadi Jilat 26","JO",36.3667,31.55,"1"
"OxA-2969",8740,110,"charcoal",,"Wadi Jilat 26","JO",36.3667,31.55,"1"
"OxA-522",11740,80,"charcoal",,"Wadi Jilat 6","JO",36.464,31.522,"1"
"OxA-523",11450,200,"bone",,"Wadi Jilat 6","JO",36.464,31.522,"1"
"OxA-524",15520,200,"charcoal",,"Wadi Jilat 6","JO",36.464,31.522,"1"
"OxA-525",16010,200,"charcoal",,"Wadi Jilat 6","JO",36.464,31.522,"1"
"OxA-539",7980,150,"charcoal",,"Wadi Jilat 6","JO",36.464,31.522,"1"
"OxA-2413",8390,80,"charcoal",,"Wadi Jilat 7","JO",36.3667,31.55,"1"
"OxA-526",8810,110,"charcoal",,"Wadi Jilat 7","JO",36.42,31.52,"1"
"OxA-527",8520,110,"charcoal",,"Wadi Jilat 7","JO",36.42,31.52,"1"
"OxA-521",13310,120,"charcoal",,"Wadi Jilat 8","JO",36.464,31.522,"1"
"OxA-636",10540,160,"bone/charcoal",,"Wadi Jilat 8","JO",36.464,31.522,"1"
"Ly-12735",9780,70,"charcoal",,"Wadi Kafrein","JO",35.5893,31.8275,"1"
"Ly-12972",11675,70,"charcoal",,"Wadi Kefrein","JO",35.6835,31.8675,"1"
"CAMS-55899",14100,130,"bone","animal","Wadi Mataha","JO",35.448,30.3437,"1"
"CAMS-55897",11200,50,"bone",,"Wadi Mataha 2","JO",35.444,30.341,"1"
"UCIAMS-24863",11600,25,"bone (charred)",,"Wadi Mataha 2","JO",35.444,30.341,"1"
"UCIAMS-24864",12025,30,"bone (charred)",,"Wadi Mataha 2","JO",35.444,30.341,"1"
"Ly-12731",14935,56,"plant matter",,"Wadi Nemrin","JO",35.5393,31.8794,"1"
"Beta-35086",8500,160,"charcoal",,"Wadi Shu'eib","JO",35.7278,31.9733,"1"
"Beta-35087",9100,140,"charcoal",,"Wadi Shu'eib","JO",35.7278,31.9733,"1"
"Beta-35089",9160,190,"charcoal",,"Wadi Shu'eib","JO",35.7278,31.9733,"1"
"Beta-353081",8600,100,,,"Wadi Shu'eib","JO",35.7278,31.9733,"1"
"Beta-35081",8600,100,"charcoal",,"Wadi Shu‘eib","JO",35.7278,31.9733,"1"
"Pta-2700",10350,100,"charcoal",,"Wadi Tbeik","EG",33.93,28.81,"1"
"Ly-8248",10030,45,"charcoal",,"Wadi Tumbaq 3","SY",37.5666,34.9246,"2"
"Ly-8249",9970,45,"charcoal",,"Wadi Tumbaq 3","SY",37.5666,34.9246,"2"
"Ly-12728",8528,48,"organic matter",,"Wadi-Sarar 1","JO",35.5753,32.2978,"1"
"Beta-346621",7690,40,"charcoal (brushwood)",,"Wisad Pools","JO",37.95,31.82,"1"
"Beta-366677",7620,40,"charcoal (brushwood)",,"Wisad Pools","JO",37.95,31.82,"1"
"RTT-3871",9400,60,"charcoal/seed",,"Yeni Mahalle","TR",38.79,37.15,"2"
"Ly-3938",8740,140,"seeds (charred)",,"Yiftahel","IL",35.2277,32.7554,"1"
"Ly-3939",8940,140,"seeds (charred)",,"Yiftahel","IL",35.2277,32.7554,"1"
"OxA-1983",7510,200,"bone",,"Yiftahel","IL",35.2277,32.7554,"1"
"OxA-2037",8390,110,"bone",,"Yiftahel","IL",35.2277,32.7554,"1"
"Pta-4242",8870,90,"seeds (charred)","Vicia faba","Yiftahel","IL",35.2277,32.7554,"1"
"Pta-4245",8720,70,"seeds (charred)","Lens","Yiftahel","IL",35.2277,32.7554,"1"
"RT-736A",8570,130,"seeds (charred)","Vicia faba","Yiftahel","IL",35.2277,32.7554,"1"
"RT-736B",8890,120,"seeds (charred)","Lens","Yiftahel","IL",35.2277,32.7554,"1"
,8790,50,,,"Yiftahel","IL",35.2277,32.7554,"1"
"R-1010",7545,75,"charcoal",,"Yumuktepe","TR",34.6039,36.8014,"3"
"R-1011",7545,75,"charcoal",,"Yumuktepe","TR",34.6039,36.8014,"3"
"R-1343",7640,80,"charcoal",,"Yumuktepe","TR",34.6039,36.8014,"3"
"R-1344",7750,80,"charcoal",,"Yumuktepe","TR",34.6039,36.8014,"3"
"R-467",7920,90,"charcoal",,"Yumuktepe","TR",34.6039,36.8014,"3"
"R-734",7790,80,"charcoal",,"Yumuktepe","TR",34.6039,36.8014,"3"
"OZE-605",9490,50,"charcoal",,"Zahrat adh-Dhra' 2","JO",35.5662,31.2552,"1"
"OZE-606",9440,50,"charcoal",,"Zahrat adh-Dhra' 2","JO",35.5662,31.2552,"1"
"OZE-607",9470,50,"charcoal",,"Zahrat adh-Dhra' 2","JO",35.5662,31.2552,"1"
"Wk-9444",9323,59,"charcoal",,"Zahrat adh-Dhra' 2","JO",35.5662,31.2552,"1"
"Wk-9445",9552,59,"charcoal",,"Zahrat adh-Dhra' 2","JO",35.5662,31.2552,"1"
"Wk-9447",9603,59,"charcoal",,"Zahrat adh-Dhra' 2","JO",35.5662,31.2552,"1"
"Wk-9568",9623,91,"charcoal",,"Zahrat adh-Dhra' 2","JO",35.5662,31.2552,"1"
"Wk-9570",9528,61,"charcoal",,"Zahrat adh-Dhra' 2","JO",35.5662,31.2552,"1"
"Wk-9633",9635,59,"charcoal",,"Zahrat adh-Dhra' 2","JO",35.5662,31.2552,"1"
"Ly-3911",11970,60,"charcoal",,"Zaquma","JO",35.6816,32.1867,"1"
"Ly-3912",11860,60,"charcoal",,"Zaquma","JO",35.6816,32.1867,"1"
